Tweet,Tweet timestamp,Location,Sentiment
Drama queen #modiji  Parwar is sitting on the streets sir. @ Ladner https://t.co/ANtIRjJR8l,09-02-2021 19:07,Vancouver,Positive
@realtaisland @novalightdiy NMTs and DIYs!,09-02-2021 19:07,Vancouver,Negative
LIVE WITH SCRIIIIIIIMSMSMMSMS\n\nhttps://t.co/9tgVSjaW4j,09-02-2021 19:07,Vancouver,Positive
@kinsellawarren Disgusting sense of purpose.,09-02-2021 19:07,Vancouver,Positive
#WynonnaEarp #FiveForWynonna,09-02-2021 19:07,Vancouver,Negative
#WynonnaEarp,09-02-2021 19:07,Vancouver,Negative
"@ba_beale You have probably been here before, its only a 100Meters from one of your filming locations for The100 \ud83d\ude0a",09-02-2021 19:07,Vancouver,Negative
"@itsJeffTiedrich To be fair, the guy knows he\u2019s not getting paid.",09-02-2021 19:07,Vancouver,Negative
#WynonnaEarp #FiveForWynonna,09-02-2021 19:08,Vancouver,Negative
@acnh_mei_ @novalightdiy Mushroom set\ud83c\udf44,09-02-2021 19:08,Vancouver,Negative
Wonderful stuff @CityofPoCo !!!!,09-02-2021 19:08,Vancouver,Positive
@jakeduceyauthor #copper,09-02-2021 19:08,Vancouver,Negative
@SYFY #WynonnaEarp #FiveForWynonna,09-02-2021 19:08,Vancouver,Negative
@David_Moscrop David this may be your worst take. Prana Kilimanjaro is the supreme trail mix. https://t.co/WgS1IdPZAX,09-02-2021 19:08,Vancouver,Positive
@gulliverlove Dogs\ud83e\udd70,09-02-2021 19:08,Vancouver,Negative
The content we all needed today. Brought to you by the cat filter. @_emilyfitzCBC @joseeCBC @MichelleGhsoub why do\u2026 https://t.co/5XlUez7Xbq,09-02-2021 19:08,Vancouver,Positive
"@davidhogg111 @williamlegate Good pillow, better sleep.",09-02-2021 19:08,Vancouver,Negative
Cheers! @TheSoundCafe2 \n\nhttps://t.co/aOeGGmvko9\n\n@RScountry @BBC6Music @CBCMusic @kexpdjreeves @kcrw @kcrwkramer\u2026 https://t.co/oA9rfbmCKy,09-02-2021 19:08,Vancouver,Positive
@PrimeVideo @IMDbTV #WynonnaEarp #BringWynonnaHome,09-02-2021 19:08,Vancouver,Negative
@gulliverlove Lucky\ud83e\udd70,09-02-2021 19:08,Vancouver,Negative
Delighted that we\u2019re through but heard it was a painful game to watch.,09-02-2021 19:08,Vancouver,Negative
@kendramangione @CTVVancouver We\u2019re very glad that 25 years ago a very good friend made us buy a condo instead of r\u2026 https://t.co/IrHJSC49db,09-02-2021 19:08,Vancouver,Positive
@proofcats @lowkeyalbert @andy_aka_chocho,09-02-2021 19:08,Vancouver,Negative
@crossingannamal @Kyle_Salapare,09-02-2021 19:08,Vancouver,Negative
@SYFY #WynonnaEarp #BringWynonnaHome,09-02-2021 19:08,Vancouver,Negative
@NEWS1130 @andy_aka_chocho Andy this is top tier meme,09-02-2021 19:08,Vancouver,Positive
#BringWynonnaHome #WynonnaEarp,09-02-2021 19:09,Vancouver,Negative
@krusty027 Starz is Bell Media owned in Canada. Which is available through Prime.\n\nBut the BIPOC TV &amp; FILM is a sub\u2026 https://t.co/sI9JSyAEyV,09-02-2021 19:09,Vancouver,Positive
@muftimenk @andy_aka_chocho,09-02-2021 19:09,Vancouver,Negative
#BringWynonnaHome #WynonnaEarp,09-02-2021 19:09,Vancouver,Negative
@kirkofdoom Better On Your Own got a video!,09-02-2021 19:09,Vancouver,Negative
"Career tip for landing jobs like ""shift supervisor - Store# 04579, BRAVA - DAVIE &amp; SEYMOUR"" in #Vancouver, BC. Go o\u2026 https://t.co/9C2P4ddZo2",09-02-2021 19:09,Vancouver,Positive
#WynonnaEarp #FiveForWynonna,09-02-2021 19:09,Vancouver,Negative
"@CNN Why does he get a special menu, he broke the law. However on that note, every one is entitled to descend food.\u2026 https://t.co/FbHA8EVSte",09-02-2021 19:09,Vancouver,Negative
@BluTheWolfling @PlayerSplat3 Will look for Marshall and Lucky\ud83e\udd70,09-02-2021 19:09,Vancouver,Positive
#WynonnaEarp #FiveForWynonna,09-02-2021 19:09,Vancouver,Negative
@bae_miami $blsp\n$fteg\n$pvdg\n$plsb\n$bssp\n$snvp\n$ggii,09-02-2021 19:09,Vancouver,Negative
@ACrossing_life @Kyle_Salapare,09-02-2021 19:09,Vancouver,Negative
@JasonBroughTSN @HalfordTSN Going to miss listening to you guys so much. You guys were the first thing i listened t\u2026 https://t.co/7P5C3rc1gX,09-02-2021 19:09,Vancouver,Negative
@PrimeVideo @IMDbTV #WynonnaEarp #BringWynonnaHome,09-02-2021 19:09,Vancouver,Negative
A lot of #snow in #Sandon. Time for shoveling the roof of the museum.\n\ud83d\udcf7 Sanson Facebook Page\n\n#BCstorm\u2026 https://t.co/orRghj7yJf,09-02-2021 19:09,Vancouver,Positive
And thanks to  @mcarlington \ud83d\ude4f,09-02-2021 19:09,Vancouver,Positive
#BringWynonnaHome #WynonnaEarp,09-02-2021 19:09,Vancouver,Negative
@kwardvancouver The Strathcona Treatment\u2122\ufe0f,09-02-2021 19:09,Vancouver,Negative
#WynonnaEarp #FiveForWynonna,09-02-2021 19:10,Vancouver,Negative
#WynonnaEarp #FiveForWynonna,09-02-2021 19:10,Vancouver,Negative
#WynonnaEarp #FiveForWynonna,09-02-2021 19:10,Vancouver,Negative
Diabetes is so expensive that shoppers drug mart should just start garnishing my wages.,09-02-2021 19:10,Vancouver,Negative
https://t.co/WVz3v09jt1,09-02-2021 19:10,Vancouver,Positive
"Ok, I\u2019m on Clubhouse \n\nWhat\u2019s good!",09-02-2021 19:10,Vancouver,Positive
@marine_theret @CBR_UBC Yay! So glad you enjoyed it \ud83e\udd73,09-02-2021 19:10,Vancouver,Positive
@naughtyplantgrl \ud83d\ude4f\ud83d\ude18,09-02-2021 19:10,Vancouver,Negative
https://t.co/zOS8LG48D9,09-02-2021 19:10,Vancouver,Positive
@thirdsubpod He still posts IG stories just not photos. Usually of him enjoying family life and some of him trainin\u2026 https://t.co/A3k7FdqzYh,09-02-2021 19:10,Vancouver,Positive
A perfect day \ud83d\ude81 #Vancouver #Vancity #YVR #helicopterlife #WestVan #CypressBowl @AM730Traffic @CKNW @Cypressmtn\u2026 https://t.co/kjVdyP17L1,09-02-2021 19:10,Vancouver,Positive
"Avec un cumul de 50,5 cm, #NewYork #CentralPark vient de conna\xeetre sa 1re semaine de f\xe9vrier la plus enneig\xe9e depui\u2026 https://t.co/2MoVDfUVbj",09-02-2021 19:10,Vancouver,Positive
One of the models picking up on what could be some hefty snowfall amounts in the coming days... particularly in WA\u2026 https://t.co/zHfegt1vTu,09-02-2021 19:10,Vancouver,Positive
https://t.co/Hh2i8A7EgU,09-02-2021 19:10,Vancouver,Positive
*Sandon... \ud83e\uddd0,09-02-2021 19:10,Vancouver,Negative
A teacher in high school told me cyber hacks / terrorism like this incident were very unlikely to happen and gave m\u2026 https://t.co/3yb7KxHCJ0,09-02-2021 19:10,Vancouver,Positive
@vinkeith @CheriJacobus @kdevil66 @sarahkendzior Weisselberg is speaking to someone. Mazar\u2019s is up soon . Sec Vance\u2026 https://t.co/EJCHXbszyh,09-02-2021 19:10,Vancouver,Positive
"My late Grampa Chief Dan George, an expression our old people used was t\u0259n st\u0313\xe1m\u0313\u0259x = from warriors #tsleilwaututh\u2026 https://t.co/nr1X8Jl5Tf",09-02-2021 19:10,Vancouver,Positive
This was my elementary school and I am excited about the renaming. Submit your idea it by February 18th.\u2026 https://t.co/EUU0Y8zI6m,09-02-2021 19:11,Vancouver,Positive
@SYFY #WynonnaEarp #FiveForWynonna,09-02-2021 19:11,Vancouver,Negative
@itskryst_ac @Giveaway_anakin Tbh all of those\ud83e\udd7a\ud83d\ude02,09-02-2021 19:11,Vancouver,Negative
State sponsored killings. #India,09-02-2021 19:11,Vancouver,Negative
#WynonnaEarp #BringWynonnaHome @SYFY,09-02-2021 19:11,Vancouver,Negative
@TheCanadianMike It's depressing thinking about how much money spent for a basic tap payment system which barely fu\u2026 https://t.co/PgLfb0OA0v,09-02-2021 19:11,Vancouver,Positive
What a legend,09-02-2021 19:11,Vancouver,Negative
This is not the USA people... don't be fuckin stupid!!!. Charge this man and make an example of him... jail time an\u2026 https://t.co/xclIcgse5V,09-02-2021 19:11,Vancouver,Positive
\ud83e\udd1e\ud83c\udffc\ud83e\udd1e\ud83c\udffc\ud83e\udd1e\ud83c\udffc\u2764\ufe0f\u2764\ufe0f,09-02-2021 19:11,Vancouver,Negative
#WynonnaEarp #BringWynonnaHome @NBCUniversal @nbcentpr,09-02-2021 19:11,Vancouver,Negative
@StevenTDennis Whenever I hear a Republican use words like \u201cunconstitutional\u201d. https://t.co/hNu0g2KNRi,09-02-2021 19:11,Vancouver,Positive
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:11,Vancouver,Negative
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:11,Vancouver,Negative
@brookeelj @kaleb_jansen He\u2019s on demon time,09-02-2021 19:11,Vancouver,Positive
@IMDbTV @PrimeVideo #WynonnaEarp #BringWynonnaHome,09-02-2021 19:11,Vancouver,Negative
"@the_ukulelegirl @sarajcox Hi Jenny , had a shiatsu massage then lunch at our favourite Italian place \u2764\ufe0f",09-02-2021 19:11,Vancouver,Positive
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:11,Vancouver,Negative
@AEONde Is that mustard color ?,09-02-2021 19:11,Vancouver,Negative
#FuckBell,09-02-2021 19:12,Vancouver,Negative
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:12,Vancouver,Negative
@PrimeVideo #WynonnaEarp #BringWynonnaHome,09-02-2021 19:12,Vancouver,Negative
@TeaPainUSA @varda_friedman Cowards,09-02-2021 19:12,Vancouver,Negative
#snow #mountains #Vancouver #clouds #winter #beautifulBritishColumbia @SnowHour @StormHour @LensAreLive https://t.co/eRHPjWKDdh,09-02-2021 19:12,Vancouver,Positive
Ppp,09-02-2021 19:12,Vancouver,Negative
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:12,Vancouver,Negative
OMG!,09-02-2021 19:12,Vancouver,Negative
Totally,09-02-2021 19:12,Vancouver,Negative
@SYFY #WynonnaEarp #BringWynonnaHome,09-02-2021 19:12,Vancouver,Negative
@dynasrimaio @shoharamme @Comfort77267488 \u0627\u06cc \u0639\u0632\u06cc\u0632\u060c \u062a\u0627\u0632\u0647 \u0627\u0648\u0644 \u0631\u0627\u0647\u06cc\ud83d\ude0d.  \u0634\u0645\u0627 \u062a\u0645\u0627\u0645 \u062e\u0627\u0637\u0631\u0627\u062a\u060c,09-02-2021 19:12,Vancouver,Positive
"SF is on 4th phase of their #slowstreets program! \n\nMeanwhile, @CityofVancouver can\u2019t even maintain basic signage o\u2026 https://t.co/BbGjIEuv83",09-02-2021 19:12,Vancouver,Positive
@SYFY #WynonnaEarp #BringWynonnaHome,09-02-2021 19:12,Vancouver,Negative
@weremagnus always cheering for you for whatever you're pursuing!,09-02-2021 19:12,Vancouver,Positive
Of utmost importance \ud83d\udc47\ud83c\udffd\ud83d\udc47\ud83c\udffd,09-02-2021 19:12,Vancouver,Negative
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:12,Vancouver,Negative
@PrimeVideo @IMDbTV #WynonnaEarp #BringWynonnaHome,09-02-2021 19:12,Vancouver,Negative
Goose on Siwash Rock. https://t.co/2VUy3x5giK,09-02-2021 19:12,Vancouver,Positive
"Context for the missing signage, which again, is all that the #slowstreets program even is. #vanpoli",09-02-2021 19:13,Vancouver,Negative
So...yea,09-02-2021 19:13,Vancouver,Negative
Thanks @Newcommunities for the personal invitation to join the conference. Looking forward to seeing everyone!\u2026 https://t.co/LW75Va6mYo,09-02-2021 19:13,Vancouver,Positive
Seatwarmer Szn https://t.co/K2BLR9CIoX,09-02-2021 19:13,Vancouver,Positive
@AshaRangappa_ @suekhi Sad that so many Republican Senators seem disinterested in the severity of the situation,09-02-2021 19:13,Vancouver,Negative
"@ImChelseaGreen @Canucks Orange, Black, Yellow?! Green, Blue and white?! Blue, White and Red?! White and Burgundy?\u2026 https://t.co/2DxfpmcUSu",09-02-2021 19:13,Vancouver,Negative
I honestly the 4 yr comedy was gonna end January 6th... man was I wrong !!!,09-02-2021 19:13,Vancouver,Negative
@leethree9 \u90a3\u4e0d\u662f\u8981\u9519\u8fc7\u5f88\u591a\u597d\u620f,09-02-2021 19:13,Vancouver,Negative
https://t.co/RvzSzh2SYV,09-02-2021 19:13,Vancouver,Positive
@BellMediaPR you\u2019re a joke,09-02-2021 19:13,Vancouver,Negative
\u4f60\u60f3\u600e\u4e48\u5403 https://t.co/kePMAqYQlp,09-02-2021 19:13,Vancouver,Positive
"How is there a pay bonus for essentially wearing their fucking uniform correctly. Don't follow dress code, don't ha\u2026 https://t.co/FL5kwz5R4j",09-02-2021 19:13,Vancouver,Positive
@VancityReynolds Gentlemen. Awesome news today about Wrexham FC! Plus they won their match also. Port Coquitlam BC\u2019\u2026 https://t.co/F0RFsDw5Od,09-02-2021 19:13,Vancouver,Negative
Super excited for this. Love time dad:),09-02-2021 19:13,Vancouver,Positive
@TSN_Sports is this where Vancouver sports radio fans tweet to complain about shuttering our local sports shows?\n S\u2026 https://t.co/OeBvAoaOde,09-02-2021 19:13,Vancouver,Positive
\ud83d\udc94,09-02-2021 19:13,Vancouver,Negative
@bblock29 He can't even get good lawyers... this is the man that ran the USA for the last 4 yrs... who is changing\u2026 https://t.co/Zz48kcV1E9,09-02-2021 19:13,Vancouver,Negative
@BillHagertyTN Went to block your daf opinion but you obviously already said something previously that was daf and found you already blocked,09-02-2021 19:13,Vancouver,Negative
"Wearing the camera and keeping it on isn't ""above and beyond""",09-02-2021 19:14,Vancouver,Positive
"The whisky community will not be the same without @scotch_trooper \n\nMy thoughts are with you at this time Brett, an\u2026 https://t.co/ShtfLG2E8B",09-02-2021 19:14,Vancouver,Positive
@BenBNorth1 Waking up is the worst. I get a sore throat and dry mouth too. Most times I\u2019m more tired then when I fe\u2026 https://t.co/8RrRmglg6Q,09-02-2021 19:14,Vancouver,Positive
@adelbaere They call me the Pod God,09-02-2021 19:14,Vancouver,Positive
@CitizenYan That\u2019s gonna make Valentine\u2019s Day a little awkward lol,09-02-2021 19:14,Vancouver,Negative
"@JennieSays_ @EdLoper2 @LudoJanssens @ringostarrmusic Yep, he's now said he updated it lol",09-02-2021 19:14,Vancouver,Negative
Even though we're still in a horrible pandemic... It feels so nice to post silly stuff again\nhttps://t.co/q4xKe1d1bQ,09-02-2021 19:14,Vancouver,Positive
This is #Winter \u2744\ufe0f \u26c4\ufe0f \n\nHappy #Tuesday from the #WestEnd near #EnglishBay in #Vancouver \ud83d\udc4d\ud83d\ude0e\u2600\ufe0f\n\n#CondoLife #Views\u2026 https://t.co/KoXVNuzTRX,09-02-2021 19:14,Vancouver,Positive
"Ashley\u2019s first time driving on a highway. \nOops, how did we end up here?! \ud83d\ude09 https://t.co/l3DT3NVHBe",09-02-2021 19:14,Vancouver,Negative
This person needs therapy.. not a horse show,09-02-2021 19:14,Vancouver,Negative
Congrats to you Solly (@SolomonE56) on your outstanding career in the @CFL. I want to thank you for your dedication\u2026 https://t.co/g5yqSl4DzB,09-02-2021 19:14,Vancouver,Positive
"@Uber_Canada @ccab_national There is a driver stolen my thing , how to contact uber in person or phone call? I\u2019m very angry right now \ud83e\udd2c\ud83e\udd2c\ud83e\udd2c\ud83e\udd2c\ud83e\udd2c\ud83e\udd2c",09-02-2021 19:14,Vancouver,Negative
@chipfranklin \ud83e\udd1a- I think I speak for the entire world...,09-02-2021 19:14,Vancouver,Negative
\ud83d\ude4c\ud83c\udffc,09-02-2021 19:14,Vancouver,Negative
... friends can last longer than some marriages... #ValentineLove \n5 more sleeps... https://t.co/8Br1JOHEEG,09-02-2021 19:14,Vancouver,Positive
"@MeidanKleitman 10,000 shares probably didn\u2019t get entered this morning.   Would t worry about it. https://t.co/8vBTCjMi0z",09-02-2021 19:14,Vancouver,Positive
"@mdobrinskaya Thank you Maria, love this.",09-02-2021 19:14,Vancouver,Positive
https://t.co/iEuTfTbqNk,09-02-2021 19:14,Vancouver,Positive
"@the_ukulelegirl @sarajcox It\u2019s actually pretty good , can\u2019t really complain . People mask and there is plexiglass\u2026 https://t.co/WnnM0aTSw0",09-02-2021 19:15,Vancouver,Positive
@DocUnforgivable Me lo perd\xed. Alguna fecha nueva que tengan en mente?,09-02-2021 19:15,Vancouver,Negative
Outrageous attacks on #Holocaust research and scholarship.,09-02-2021 19:15,Vancouver,Negative
"@asmallteapot TransLink supports the major network, but needs to work in partnership with municipalities. It\u2019s most\u2026 https://t.co/CHbOjlUwNS",09-02-2021 19:15,Vancouver,Positive
@marcorubio Live shot of Bible Rubio holding a \u2018Lemmings against masks\u2019 sign https://t.co/Eq0VQjBxDJ,09-02-2021 19:15,Vancouver,Positive
"We ship our mats coast to coast!  These custom Home Hardware mats were bound for Regina Beach, SK!\u2026 https://t.co/b51sUcTokt",09-02-2021 19:15,Vancouver,Positive
@hllwll @StevenTDennis Uncharted but not unprecedented. Secretary of War William Belknap resigned before he was imp\u2026 https://t.co/VE4neYY43w,09-02-2021 19:15,Vancouver,Positive
@A_Nonny_Maus https://t.co/wjldlBWrHb,09-02-2021 19:15,Vancouver,Positive
Consulta: \n\n$57 (cad) un aceite esencial de Stress Away de Young Living \ud83d\ude31. \n\nSaben si en verdad son efectivos?,09-02-2021 19:15,Vancouver,Negative
LV\u30b9\u30bf\u30c3\u30d5\u3001\u672c\u65e5\u306f Happy Noodle House\u306e\u30d9\u30b8\u307e\u3093(\u8089\u307e\u3093?)\u3068\u5c0f\u7c60\u5305\u3092\u3044\u305f\u3060\u304d\u307e\u3057\u305f\u3002 https://t.co/CmQucHO20M,09-02-2021 19:15,Vancouver,Positive
"@A_Nonny_Maus On principle, I liked my GIF response. \n\nI will also be liking this tweet...",09-02-2021 19:15,Vancouver,Negative
@KIderstine Isn't  it fun?,09-02-2021 19:15,Vancouver,Positive
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:15,Vancouver,Negative
@mattsekeres @BlakePriceTSN I gotta say I\u2019m very sorry to hear what happened today. I can\u2019t say I agreed with you m\u2026 https://t.co/HlzJt9Zjkk,09-02-2021 19:15,Vancouver,Negative
"@BlessUpRecords Has to be YouTube , my Spotify is bunned \ud83d\ude44This is \u201c All in a Day\u201d\nhttps://t.co/widOd6LGkw\n\nhttps://t.co/4us7YRr6fL",09-02-2021 19:15,Vancouver,Positive
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:15,Vancouver,Negative
@A_Nonny_Maus Oh shit. Unliking.,09-02-2021 19:15,Vancouver,Negative
@JaySachar Aren't you in Applied Science?,09-02-2021 19:16,Vancouver,Negative
https://t.co/OCm4DpLxQV,09-02-2021 19:16,Vancouver,Positive
"United Rentals is looking for teammates like you. See our latest #Transportation job openings, including ""Power HVA\u2026 https://t.co/PI1UtzNQP7",09-02-2021 19:16,Vancouver,Positive
@kathygriffin Did your hubby get lucky today?,09-02-2021 19:16,Vancouver,Negative
@SYFY @NBCUniversal @nbcentpr #WynonnaEarp #BringWynonnaHome,09-02-2021 19:16,Vancouver,Negative
#WynonnaEarp #BringWynonnaHome,09-02-2021 19:16,Vancouver,Negative
"@A_Nonny_Maus I will see you in 1 year. \n\nI said, GOOD DAY, sir. Good day. https://t.co/CVTxuLwWGg",09-02-2021 19:16,Vancouver,Positive
@Merkoi77 \u54c8\u54c8\u8fd9\u4e2a\u5185\u88e4\u662f\u771f\xb7\u53ef\u7231 \u867d\u7136\u5c0f\u4e09\u89d2\u4f46\u663e\u5f97\u4eba\u5f88\u53ef\u7231,09-02-2021 19:16,Vancouver,Negative
